lat,lon,pop
27.38,83.38,779501
27.38,83.62,535705
27.38,83.88,322471
27.38,84.12,93625
27.38,84.38,109330
27.38,84.62,85833
27.38,84.88,54113
27.38,85.12,210130
27.38,85.38,76406
27.38,85.62,74867
27.38,85.88,106617
27.38,86.12,113183
27.38,86.38,78194
27.38,86.62,98754
27.38,86.88,42675
27.38,87.12,79044
27.38,87.38,67338
27.38,87.62,83871
27.38,87.88,60081
27.38,88.12,56528
27.38,88.38,87892
27.38,88.62,255733
27.38,88.88,7719
27.38,89.12,766
27.38,89.38,46548
27.38,89.62,92425
27.38,89.88,15987
27.38,90.12,6882
27.38,90.38,2466
27.38,90.62,6539
27.38,90.88,1991
27.38,91.12,12497
27.38,91.38,21892
27.38,91.62,40438
27.38,91.88,5896
27.38,92.12,10050
27.38,92.38,25360
27.38,92.62,10631
27.38,92.88,13173
27.38,93.12,51882
27.38,93.38,967
27.38,93.62,11169
27.38,93.88,27408
27.38,94.12,118959
27.38,94.38,220627
27.38,94.62,186899
27.38,94.88,411549
27.38,95.12,273815
27.38,95.38,493574
27.38,95.62,269200
27.38,95.88,141480
27.38,96.12,51014
27.38,96.38,5499
27.38,96.62,211
27.38,96.88,2414
27.38,97.12,158
27.38,97.38,41441
27.38,97.62,18509
27.38,97.88,488
27.38,98.62,229
27.38,98.88,17360
27.38,99.12,34076
27.38,99.38,10765
27.38,99.62,37361
27.38,99.88,2255
27.38,100.12,11028
27.38,100.38,17656
27.38,100.62,24178
27.38,100.88,76365
27.38,101.12,14655
27.38,101.38,50950
27.38,101.62,87776
27.38,101.88,22331
27.38,102.12,115332
27.38,102.38,27325
27.38,102.62,70233
27.38,102.88,52573
27.38,103.12,130277
27.38,103.38,81106
27.38,103.62,466992
27.38,103.88,230295
27.38,104.12,82665
27.38,104.38,121826
27.38,104.62,94373
27.38,104.88,399218
27.38,105.12,198715
27.38,105.38,695754
27.38,105.62,133354
27.38,105.88,43766
27.38,106.12,133772
27.38,106.38,154631
27.38,106.62,110801
27.38,106.88,105945
27.38,107.12,114104
27.38,107.38,73246
27.38,107.62,81596
27.38,107.88,47080
27.38,108.12,40582
27.38,108.38,54851
27.38,108.62,43774
27.38,108.88,55192
27.38,109.12,151577
27.38,109.38,73664
27.38,109.62,162528
27.38,109.88,105563
27.38,110.12,150619
27.38,110.38,99927
27.38,110.62,111607
27.38,110.88,154611
27.38,111.12,267884
27.38,111.38,357363
27.38,111.62,326930
27.38,111.88,375979
27.38,112.12,366484
27.38,112.38,182514
27.38,112.62,200939
27.38,112.88,201005
27.38,113.12,106466
27.38,113.38,153324
27.38,113.62,143501
27.38,113.88,63470
27.38,114.12,71519
27.38,114.38,55299
27.38,114.62,186762
27.38,114.88,182393
27.38,115.12,141522
27.38,115.38,188691
27.38,115.62,86486
27.38,115.88,143019
27.38,116.12,68028
27.38,116.38,30019
27.38,116.62,113437
27.38,116.88,134873
27.38,117.12,54722
27.38,117.38,71554
27.38,117.62,132796
27.38,117.88,40343
27.38,118.12,146109
27.38,118.38,51154
27.38,118.62,51299
27.38,118.88,105960
27.38,119.12,29992
27.38,119.38,46666
27.38,119.62,102410
27.38,119.88,100952
27.38,120.12,234889
27.38,120.38,223318
27.38,120.62,228177
27.38,121.12,1309
27.38,128.62,13364
27.62,-115.12,4
27.62,-114.88,5131
27.62,-114.62,11
27.62,-114.38,4
27.62,-114.12,4
27.62,-113.88,30
27.62,-113.62,343
27.62,-113.38,27788
27.62,-113.12,70
27.62,-112.88,53
27.62,-112.62,40
27.62,-112.38,49
27.62,-110.62,260
27.62,-110.38,21614
27.62,-110.12,21215
27.62,-109.88,222015
27.62,-109.62,63
27.62,-109.38,2043
27.62,-109.12,464
27.62,-108.88,2007
27.62,-108.62,2026
27.62,-108.38,2305
27.62,-108.12,4190
27.62,-107.88,5165
27.62,-107.62,8511
27.62,-107.38,1784
27.62,-107.12,2968
27.62,-106.88,2591
27.62,-106.62,247
27.62,-106.38,517
27.62,-106.12,492
27.62,-105.88,1277
27.62,-105.62,788
27.62,-105.38,4247
27.62,-105.12,52767
27.62,-104.88,777
27.62,-104.62,34
27.62,-104.38,12
27.62,-104.12,25
27.62,-103.88,5
27.62,-103.62,33
27.62,-103.38,23
27.62,-103.12,18
27.62,-102.88,21
27.62,-102.62,7
27.62,-102.38,293
27.62,-102.12,23
27.62,-101.88,24
27.62,-101.62,18
27.62,-101.38,20237
27.62,-101.12,630
27.62,-100.88,307
27.62,-100.62,1863
27.62,-100.38,26
27.62,-100.12,50
27.62,-99.88,281
27.62,-99.62,230358
27.62,-99.38,192886
27.62,-99.12,1328
27.62,-98.88,63
27.62,-98.62,28
27.62,-98.38,3064
27.62,-98.12,20173
27.62,-97.88,32041
27.62,-97.62,3435
27.62,-97.38,236673
27.62,-97.12,10839
27.62,-82.88,6877
27.62,-82.62,204564
27.62,-82.38,125016
27.62,-82.12,5210
27.62,-81.88,30872
27.62,-81.62,37639
27.62,-81.38,41796
27.62,-81.12,369
27.62,-80.88,1879
27.62,-80.62,10066
27.62,-80.38,148456
27.62,-18.12,954
27.62,-17.88,2586
27.62,-15.62,9286
27.62,-13.12,73
27.62,-12.88,845
27.62,-12.62,2
27.62,-11.62,14
27.62,-10.38,1528
27.62,-8.88,41
27.62,-8.62,28
27.62,-8.38,840
27.62,-8.12,46434
27.62,-7.88,48855
27.62,-7.62,230
27.62,-7.38,105
27.62,-6.12,235
27.62,-5.88,56
27.62,-2.38,1
27.62,-1.12,3
27.62,-0.88,24
27.62,-0.62,6
27.62,-0.38,18315
27.62,-0.12,5616
27.62,0.12,54
27.62,0.62,12
27.62,0.88,89
27.62,1.12,5
27.62,1.38,37
27.62,1.62,1
27.62,1.88,4
27.62,2.12,6
27.62,2.38,8
27.62,2.62,740
27.62,2.88,1
27.62,3.12,4
27.62,3.38,1
27.62,4.38,6
27.62,5.38,6
27.62,5.62,7
27.62,5.88,6
27.62,8.12,1
27.62,8.88,15
27.62,9.12,40
27.62,9.38,2
27.62,9.62,4
27.62,9.88,58
27.62,11.38,13
27.62,12.62,3
27.62,12.88,2
27.62,13.12,4059
27.62,13.38,1658
27.62,13.62,11549
27.62,13.88,10506
27.62,14.12,27217
27.62,14.38,34817
27.62,14.62,204
27.62,14.88,14
27.62,15.12,33
27.62,15.38,58
27.62,15.62,4
27.62,16.12,3
27.62,16.38,3
27.62,16.62,14
27.62,16.88,4
27.62,18.12,9
27.62,18.38,21
27.62,18.62,89
27.62,21.12,90
27.62,21.38,15
27.62,21.62,1035
27.62,21.88,2
27.62,22.12,169
27.62,22.38,160
27.62,22.62,566
27.62,27.62,20
27.62,27.88,6
27.62,28.62,3
27.62,28.88,2
27.62,29.12,21
27.62,29.88,1
27.62,30.12,14
27.62,30.38,272
27.62,30.62,258123
27.62,30.88,1470268
27.62,31.12,1214
27.62,31.38,65
27.62,31.62,19
27.62,32.38,5
27.62,32.62,3
27.62,34.12,2
27.62,34.38,2
27.62,35.38,1337
27.62,35.62,4267
27.62,35.88,492
27.62,36.12,303
27.62,36.38,1451
27.62,36.62,357
27.62,36.88,1924
27.62,37.12,23
27.62,37.38,140
27.62,37.62,502
27.62,37.88,59
27.62,38.12,389
27.62,38.38,344
27.62,38.62,30125
27.62,38.88,3
27.62,40.12,489
27.62,40.38,194
27.62,40.62,649
27.62,40.88,173
27.62,41.12,244
27.62,41.38,3979
27.62,41.62,206449
27.62,41.88,20933
27.62,42.12,599
27.62,42.38,668
27.62,42.62,1815
27.62,42.88,442
27.62,43.12,584
27.62,43.38,167
27.62,43.62,10
27.62,43.88,42
27.62,44.12,25
27.62,44.38,1
27.62,44.62,10
27.62,44.88,2
27.62,45.12,222
27.62,45.38,62
27.62,45.62,437
27.62,45.88,22
27.62,46.12,5
27.62,46.38,146
27.62,46.62,110
27.62,46.88,417
27.62,47.12,659
27.62,47.38,2169
27.62,47.62,12501
27.62,47.88,1295
27.62,48.12,258
27.62,48.38,3575
27.62,48.62,945
27.62,48.88,2464
27.62,49.12,12610
27.62,49.38,521
27.62,52.12,18707
27.62,52.38,32881
27.62,52.62,119395
27.62,52.88,18221
27.62,53.12,8776
27.62,53.38,62364
27.62,53.62,185728
27.62,53.88,21849
27.62,54.12,33388
27.62,54.38,71610
27.62,54.62,2567
27.62,54.88,710
27.62,55.12,84
27.62,55.38,126
27.62,55.62,91
27.62,55.88,1890
27.62,56.12,2974
27.62,56.38,396
27.62,56.62,883
27.62,56.88,1727
27.62,57.12,1621
27.62,57.38,8831
27.62,57.62,4003
27.62,57.88,52388
27.62,58.12,2170
27.62,58.38,14
27.62,58.62,58
27.62,58.88,3364
27.62,59.12,5732
27.62,59.38,28625
27.62,59.62,2164
27.62,59.88,5
27.62,60.12,109
27.62,60.38,28
27.62,60.62,51
27.62,60.88,121
27.62,61.12,763
27.62,61.38,1063
27.62,61.62,17184
27.62,61.88,223
27.62,62.12,218
27.62,62.38,1955
27.62,62.62,10745
27.62,62.88,513
27.62,63.12,1339
27.62,63.38,4363
27.62,63.62,271
27.62,63.88,253
27.62,64.12,1014
27.62,64.38,991
27.62,64.62,7
27.62,64.88,1754
27.62,65.12,560
27.62,65.38,578
27.62,65.62,3485
27.62,65.88,14868
27.62,66.12,32823
27.62,66.38,14859
27.62,66.62,14518
27.62,66.88,19760
27.62,67.12,5779
27.62,67.38,8058
27.62,67.62,15784
27.62,67.88,337626
27.62,68.12,949711
27.62,68.38,455311
27.62,68.62,432197
27.62,68.88,1291038
27.62,69.12,149181
27.62,69.38,65025
27.62,69.62,16670
27.62,69.88,36
27.62,70.12,863
27.62,70.38,249
27.62,70.62,466
27.62,70.88,2649
27.62,71.12,4660
27.62,71.38,1955
27.62,71.62,8650
27.62,71.88,21612
27.62,72.12,25437
27.62,72.38,34606
27.62,72.62,20604
27.62,72.88,29719
27.62,73.12,54059
27.62,73.38,160247
27.62,73.62,134973
27.62,73.88,77860
27.62,74.12,94940
27.62,74.38,253141
27.62,74.62,222349
27.62,74.88,168803
27.62,75.12,577113
27.62,75.38,266666
27.62,75.62,287073
27.62,75.88,362668
27.62,76.12,527386
27.62,76.38,344833
27.62,76.62,803965
27.62,76.88,400189
27.62,77.12,438067
27.62,77.38,586136
27.62,77.62,1007268
27.62,77.88,475509
27.62,78.12,946007
27.62,78.38,535355
27.62,78.62,900714
27.62,78.88,601456
27.62,79.12,606183
27.62,79.38,719706
27.62,79.62,576403
27.62,79.88,631928
27.62,80.12,614240
27.62,80.38,570233
27.62,80.62,965786
27.62,80.88,861440
27.62,81.12,659267
27.62,81.38,495864
27.62,81.62,1163369
27.62,81.88,572731
27.62,82.12,569406
27.62,82.38,440248
27.62,82.62,350284
27.62,82.88,346885
27.62,83.12,333362
27.62,83.38,438869
27.62,83.62,435494
27.62,83.88,128543
27.62,84.12,175382
27.62,84.38,391216
27.62,84.62,257188
27.62,84.88,96859
27.62,85.12,204128
27.62,85.38,3243152
27.62,85.62,340955
27.62,85.88,148335
27.62,86.12,143562
27.62,86.38,47558
27.62,86.62,24521
27.62,86.88,20132
27.62,87.12,11284
27.62,87.38,16181
27.62,87.62,4082
27.62,87.88,3980
27.62,88.12,62
27.62,88.38,1728
27.62,88.62,17398
27.62,88.88,6572
27.62,89.12,3176
27.62,89.38,2041
27.62,89.62,1687
27.62,89.88,35229
27.62,90.12,7109
27.62,90.38,5211
27.62,90.62,9919
27.62,90.88,10285
27.62,91.12,11028
27.62,91.38,4017
27.62,91.62,15356
27.62,91.88,38940
27.62,92.12,10198
27.62,92.38,7
27.62,92.62,264
27.62,92.88,7590
27.62,93.12,15163
27.62,93.38,6977
27.62,93.62,27110
27.62,93.88,63254
27.62,94.12,4999
27.62,94.38,25398
27.62,94.62,162109
27.62,94.88,194408
27.62,95.12,135344
27.62,95.38,277179
27.62,95.62,407646
27.62,95.88,171016
27.62,96.12,55124
27.62,96.38,10555
27.62,96.62,85
27.62,96.88,130
27.62,97.12,918
27.62,97.38,232
27.62,97.62,439
27.62,97.88,4398
27.62,98.38,708
27.62,98.62,13759
27.62,98.88,5904
27.62,99.12,20927
27.62,99.38,18562
27.62,99.62,9000
27.62,99.88,8073
27.62,100.12,11674
27.62,100.38,17580
27.62,100.62,4853
27.62,100.88,29988
27.62,101.12,11065
27.62,101.38,45987
27.62,101.62,15513
27.62,101.88,33529
27.62,102.12,108588
27.62,102.38,41940
27.62,102.62,36191
27.62,102.88,81937
27.62,103.12,67414
27.62,103.38,118476
27.62,103.62,72447
27.62,103.88,159910
27.62,104.12,184011
27.62,104.38,70621
27.62,104.62,184105
27.62,104.88,319806
27.62,105.12,267016
27.62,105.38,193600
27.62,105.62,143989
27.62,105.88,100460
27.62,106.12,134530
27.62,106.38,161162
27.62,106.62,139759
27.62,106.88,1347235
27.62,107.12,190091
27.62,107.38,92028
27.62,107.62,113647
27.62,107.88,76707
27.62,108.12,170395
27.62,108.38,85031
27.62,108.62,38727
27.62,108.88,93623
27.62,109.12,328885
27.62,109.38,76066
27.62,109.62,87118
27.62,109.88,706470
27.62,110.12,270210
27.62,110.38,105036
27.62,110.62,76232
27.62,110.88,158240
27.62,111.12,209567
27.62,111.38,677153
27.62,111.62,484628
27.62,111.88,494621
27.62,112.12,625213
27.62,112.38,234639
27.62,112.62,417515
27.62,112.88,193670
27.62,113.12,270515
27.62,113.38,309051
27.62,113.62,835302
27.62,113.88,935682
27.62,114.12,260170
27.62,114.38,68160
27.62,114.62,47800
27.62,114.88,139428
27.62,115.12,94732
27.62,115.38,140193
27.62,115.62,117420
27.62,115.88,112772
27.62,116.12,159783
27.62,116.38,93893
27.62,116.62,199590
27.62,116.88,51275
27.62,117.12,58925
27.62,117.38,86567
27.62,117.62,10846
27.62,117.88,41397
27.62,118.12,110786
27.62,118.38,33020
27.62,118.62,43572
27.62,118.88,111794
27.62,119.12,85414
27.62,119.38,20532
27.62,119.62,92717
27.62,119.88,55739
27.62,120.12,119609
27.62,120.38,705373
27.62,120.62,1187424
27.62,120.88,210
27.62,121.12,2250
27.62,128.88,5970
27.62,129.12,8826
27.88,-115.12,499
27.88,-114.12,23152
27.88,-113.88,2265
27.88,-113.62,115
27.88,-113.38,42
27.88,-113.12,15
27.88,-112.88,2
27.88,-111.12,2891
27.88,-110.88,189471
27.88,-110.62,5464
27.88,-110.38,714
27.88,-110.12,253
27.88,-109.88,694
27.88,-109.62,59
27.88,-109.38,4439
27.88,-109.12,229
27.88,-108.88,604
27.88,-108.62,1772
27.88,-108.38,2271
27.88,-108.12,3523
27.88,-107.88,1832
27.88,-107.62,17570
27.88,-107.38,4073
27.88,-107.12,2675
27.88,-106.88,512
27.88,-106.62,2170
27.88,-106.38,820
27.88,-106.12,1245
27.88,-105.88,63
27.88,-105.62,2344
27.88,-105.38,6501
27.88,-105.12,8114
27.88,-104.88,19
27.88,-104.62,30
27.88,-104.38,20
27.88,-104.12,17
27.88,-103.88,76
27.88,-103.62,614
27.88,-103.38,11
27.88,-103.12,9
27.88,-102.88,10
27.88,-102.62,6
27.88,-102.38,12
27.88,-102.12,5
27.88,-101.88,15
27.88,-101.62,31043
27.88,-101.38,45185
27.88,-101.12,127569
27.88,-100.88,61
27.88,-100.62,33
27.88,-100.38,27
27.88,-100.12,65
27.88,-99.88,2539
27.88,-99.62,63
27.88,-99.38,374
27.88,-99.12,14
27.88,-98.88,9
27.88,-98.62,3201
27.88,-98.38,549
27.88,-98.12,15999
27.88,-97.88,10851
27.88,-97.62,60346
27.88,-97.38,103221
27.88,-97.12,29516
27.88,-82.88,272726
27.88,-82.62,507245
27.88,-82.38,529505
27.88,-82.12,141068
27.88,-81.88,138300
27.88,-81.62,82568
27.88,-81.38,8123
27.88,-81.12,1224
27.88,-80.88,164
27.88,-80.62,70107
27.88,-80.38,42282
27.88,-18.12,986
27.88,-17.88,5453
27.88,-15.88,7046
27.88,-15.62,67459
27.88,-15.38,173818
27.88,-12.88,10211
27.88,-12.62,289
27.88,-12.38,608
27.88,-12.12,1
27.88,-9.88,37
27.88,-9.38,1
27.88,-8.88,1
27.88,-8.62,4
27.88,-8.38,270
27.88,-8.12,1271
27.88,-7.88,405
27.88,-7.12,13
27.88,-5.88,3
27.88,-3.88,3
27.88,-1.38,5
27.88,-1.12,2
27.88,-0.88,126
27.88,-0.38,90872
27.88,-0.12,44860
27.88,0.12,10
27.88,0.38,403
27.88,0.62,91
27.88,0.88,5
27.88,1.12,2246
27.88,1.38,614
27.88,1.88,5
27.88,2.12,14
27.88,2.38,33
27.88,2.62,412
27.88,2.88,1
27.88,3.12,2
27.88,4.38,51
27.88,5.38,11
27.88,5.62,12
27.88,7.62,67
27.88,7.88,37
27.88,8.62,2
27.88,8.88,1
27.88,9.12,896
27.88,9.38,30
27.88,9.62,6
27.88,9.88,147
27.88,10.38,17
27.88,10.62,8
27.88,13.88,12
27.88,14.38,14
27.88,14.88,3
27.88,15.12,66
27.88,15.38,6
27.88,15.62,14
27.88,16.38,348
27.88,19.88,116
27.88,20.38,13
27.88,20.62,6
27.88,21.62,5958
27.88,21.88,20
27.88,22.12,10
27.88,22.38,516
27.88,27.38,2
27.88,27.62,50
27.88,27.88,60
27.88,28.38,4
27.88,28.62,327
27.88,28.88,30
27.88,29.12,12
27.88,29.62,5
27.88,29.88,31
27.88,30.12,157
27.88,30.38,2435
27.88,30.62,227355
27.88,30.88,940155
27.88,31.12,727
27.88,31.38,42
27.88,31.62,3
27.88,32.38,131
27.88,32.62,2
27.88,32.88,3
27.88,33.12,183
27.88,33.38,124
27.88,33.62,1381
27.88,33.88,28
27.88,34.12,369
27.88,34.38,71821
27.88,34.62,19
27.88,35.12,45
27.88,35.38,992
27.88,35.62,24
27.88,35.88,214
27.88,36.12,1826
27.88,36.38,280
27.88,36.62,1205
27.88,36.88,450
27.88,37.12,20
27.88,37.38,151
27.88,37.62,71
27.88,37.88,70
27.88,38.12,41
27.88,38.38,26
27.88,38.62,261
27.88,38.88,1
27.88,40.62,1
27.88,40.88,147
27.88,41.12,21
27.88,41.38,1699
27.88,41.62,10527
27.88,41.88,4012
27.88,42.12,4922
27.88,42.38,9411
27.88,42.62,1033
27.88,42.88,177
27.88,43.12,2
27.88,43.62,11
27.88,43.88,1
27.88,44.12,5
27.88,44.38,22
27.88,44.62,2
27.88,44.88,711
27.88,45.12,153
27.88,45.38,1930
27.88,45.62,28355
27.88,45.88,154
27.88,46.12,91
27.88,46.38,33
27.88,46.62,24
27.88,46.88,230
27.88,47.12,583
27.88,47.38,235
27.88,47.62,4837
27.88,47.88,40
27.88,48.12,3
27.88,48.38,498
27.88,48.62,1661
27.88,48.88,3894
27.88,50.12,14
27.88,51.62,30
27.88,51.88,36311
27.88,52.12,62088
27.88,52.38,47482
27.88,52.62,204
27.88,52.88,113
27.88,53.12,918
27.88,53.38,29003
27.88,53.62,37872
27.88,53.88,15212
27.88,54.12,9938
27.88,54.38,9717
27.88,54.62,947
27.88,54.88,70
27.88,55.12,574
27.88,55.38,882
27.88,55.62,147
27.88,55.88,834
27.88,56.12,1414
27.88,56.38,3736
27.88,56.62,1394
27.88,57.12,1495
27.88,57.38,2204
27.88,57.62,69568
27.88,57.88,6571
27.88,58.12,5839
27.88,58.38,1789
27.88,58.62,8440
27.88,58.88,59
27.88,59.12,962
27.88,59.38,1829
27.88,59.62,8584
27.88,59.88,1
27.88,60.12,6006
27.88,60.38,487
27.88,60.62,497
27.88,60.88,255
27.88,61.12,277
27.88,61.38,315
27.88,61.88,2477
27.88,62.12,2
27.88,62.38,1
27.88,62.62,8
27.88,62.88,4055
27.88,63.12,1
27.88,63.38,234
27.88,63.62,89
27.88,65.12,4447
27.88,65.38,4437
27.88,65.62,1433
27.88,65.88,17375
27.88,66.12,4300
27.88,66.38,12051
27.88,66.62,172707
27.88,66.88,3797
27.88,67.12,4990
27.88,67.38,3893
27.88,67.62,51467
27.88,67.88,294598
27.88,68.12,221445
27.88,68.38,326099
27.88,68.62,674652
27.88,68.88,303611
27.88,69.12,418906
27.88,69.38,334302
27.88,69.62,199069
27.88,69.88,27401
27.88,70.12,267
27.88,70.38,1312
27.88,70.62,345
27.88,70.88,69
27.88,71.12,240
27.88,71.38,1648
27.88,71.62,2209
27.88,71.88,4734
27.88,72.12,7526
27.88,72.38,19955
27.88,72.62,36895
27.88,72.88,82912
27.88,73.12,79602
27.88,73.38,234443
27.88,73.62,106120
27.88,73.88,60165
27.88,74.12,69929
27.88,74.38,156556
27.88,74.62,127727
27.88,74.88,159923
27.88,75.12,274077
27.88,75.38,412900
27.88,75.62,206548
27.88,75.88,270814
27.88,76.12,299235
27.88,76.38,423103
27.88,76.62,452820
27.88,76.88,254776
27.88,77.12,679994
27.88,77.38,662858
27.88,77.62,475354
27.88,77.88,526023
27.88,78.12,2015530
27.88,78.38,588141
27.88,78.62,767369
27.88,78.88,366830
27.88,79.12,508745
27.88,79.38,436031
27.88,79.62,461207
27.88,79.88,1062219
27.88,80.12,552704
27.88,80.38,461981
27.88,80.62,555804
27.88,80.88,942251
27.88,81.12,466596
27.88,81.38,368015
27.88,81.62,650282
27.88,81.88,279833
27.88,82.12,123350
27.88,82.38,40111
27.88,82.62,109491
27.88,82.88,52648
27.88,83.12,90913
27.88,83.38,113341
27.88,83.62,169999
27.88,83.88,121401
27.88,84.12,97276
27.88,84.38,118261
27.88,84.62,113794
27.88,84.88,178920
27.88,85.12,208319
27.88,85.38,271436
27.88,85.62,132106
27.88,85.88,101917
27.88,86.12,35287
27.88,86.38,7875
27.88,86.62,3568
27.88,86.88,2924
27.88,87.12,1556
27.88,87.38,4962
27.88,87.62,13
27.88,87.88,2
27.88,88.12,81
27.88,88.38,65
27.88,88.62,850
27.88,88.88,69
27.88,89.12,883
27.88,89.38,768
27.88,89.62,1098
27.88,89.88,610
27.88,90.62,19
27.88,90.88,121
27.88,91.12,1193
27.88,91.38,101
27.88,91.62,412
27.88,91.88,5666
27.88,92.12,1055
27.88,92.62,55
27.88,92.88,96
27.88,93.12,4250
27.88,93.38,16548
27.88,93.62,34209
27.88,93.88,24747
27.88,94.12,36070
27.88,94.38,16608
27.88,94.62,16726
27.88,94.88,6872
27.88,95.12,114023
27.88,95.38,56895
27.88,95.62,67746
27.88,95.88,83689
27.88,96.12,64303
27.88,96.38,10170
27.88,96.62,2514
27.88,96.88,5594
27.88,97.12,142
27.88,97.38,2
27.88,98.38,3392
27.88,98.62,7191
27.88,98.88,704
27.88,99.12,10420
27.88,99.38,19030
27.88,99.62,50662
27.88,99.88,16914
27.88,100.12,1986
27.88,100.38,8852
27.88,100.62,15193
27.88,100.88,4444
27.88,101.12,11903
27.88,101.38,31263
27.88,101.62,3436
27.88,101.88,15974
27.88,102.12,202304
27.88,102.38,329303
27.88,102.62,35960
27.88,102.88,56686
27.88,103.12,35471
27.88,103.38,38767
27.88,103.62,102631
27.88,103.88,109240
27.88,104.12,87408
27.88,104.38,108611
27.88,104.62,99745
27.88,104.88,131532
27.88,105.12,245578
27.88,105.38,83259
27.88,105.62,66547
27.88,105.88,102779
27.88,106.12,129441
27.88,106.38,258730
27.88,106.62,71635
27.88,106.88,142351
27.88,107.12,206075
27.88,107.38,114888
27.88,107.62,197132
27.88,107.88,96305
27.88,108.12,127681
27.88,108.38,152846
27.88,108.62,20062
27.88,108.88,53554
27.88,109.12,51866
27.88,109.38,124550
27.88,109.62,138973
27.88,109.88,190633
27.88,110.12,162163
27.88,110.38,114993
27.88,110.62,284309
27.88,110.88,48154
27.88,111.12,188833
27.88,111.38,205189
27.88,111.62,164748
27.88,111.88,422826
27.88,112.12,229710
27.88,112.38,157265
27.88,112.62,298355
27.88,112.88,1029784
27.88,113.12,1338707
27.88,113.38,199855
27.88,113.62,339541
27.88,113.88,413070
27.88,114.12,163228
27.88,114.38,1102065
27.88,114.62,274669
27.88,114.88,784065
27.88,115.12,309045
27.88,115.38,306660
27.88,115.62,98083
27.88,115.88,142037
27.88,116.12,229030
27.88,116.38,702592
27.88,116.62,154409
27.88,116.88,143427
27.88,117.12,47085
27.88,117.38,8675
27.88,117.62,21002
27.88,117.88,10828
27.88,118.12,68384
27.88,118.38,50399
27.88,118.62,121068
27.88,118.88,58663
27.88,119.12,14738
27.88,119.38,23428
27.88,119.62,70169
27.88,119.88,43774
27.88,120.12,156471
27.88,120.38,200141
27.88,120.62,2151328
27.88,120.88,816757
27.88,121.12,96195
27.88,121.38,4
27.88,128.88,7511
27.88,129.12,2334
28.12,-115.38,11
28.12,-115.12,3223
28.12,-114.12,83
28.12,-113.88,5
28.12,-113.38,22
28.12,-113.12,90
28.12,-112.88,4
28.12,-111.38,130
28.12,-111.12,58
28.12,-110.88,3033
28.12,-110.62,15599
28.12,-110.38,75
28.12,-110.12,179
28.12,-109.88,359
28.12,-109.62,40
28.12,-109.38,1096
28.12,-109.12,557
28.12,-108.88,1113
28.12,-108.62,3896
28.12,-108.38,3975
28.12,-108.12,5908
28.12,-107.88,889
28.12,-107.62,2498
28.12,-107.38,2494
28.12,-107.12,4027
28.12,-106.88,2300
28.12,-106.62,1836
28.12,-106.38,3880
28.12,-106.12,3216
28.12,-105.88,66
28.12,-105.62,18164
28.12,-105.38,197780
28.12,-105.12,115
28.12,-104.88,3
28.12,-104.62,4
28.12,-104.38,23
28.12,-104.12,11
28.12,-103.88,5661
28.12,-103.62,44
28.12,-103.38,40
28.12,-103.12,37
28.12,-102.88,116
28.12,-102.62,2
28.12,-102.12,2
28.12,-101.88,466
28.12,-101.62,506
28.12,-101.38,264
28.12,-101.12,62
28.12,-100.88,263
28.12,-100.62,8187
28.12,-100.38,86
28.12,-100.12,129
28.12,-99.88,9
28.12,-99.62,11
28.12,-99.38,2004
28.12,-99.12,48
28.12,-98.88,16
28.12,-98.62,45
28.12,-98.38,92
28.12,-98.12,387
28.12,-97.88,12938
28.12,-97.62,9309
28.12,-97.38,5024
28.12,-97.12,19810
28.12,-96.88,1111
28.12,-82.88,123599
28.12,-82.62,610028
28.12,-82.38,550833
28.12,-82.12,184060
28.12,-81.88,259356
28.12,-81.62,167029
28.12,-81.38,154468
28.12,-81.12,20174
28.12,-80.88,3521
28.12,-80.62,310920
28.12,-17.38,6427
28.12,-17.12,13900
28.12,-16.88,32153
28.12,-16.62,169136
28.12,-16.38,11503
28.12,-15.88,1756
28.12,-15.62,121922
28.12,-15.38,501555
28.12,-14.62,5
28.12,-14.38,8712
28.12,-14.12,17173
28.12,-13.88,1585
28.12,-12.62,26
28.12,-12.38,16
28.12,-12.12,2654
28.12,-11.88,144
28.12,-11.62,3
28.12,-10.12,12
28.12,-9.38,1315
28.12,-8.88,2
28.12,-8.62,5
28.12,-8.38,11
28.12,-8.12,8
28.12,-7.88,4
28.12,-7.62,79
28.12,-3.88,1
28.12,-1.38,50
28.12,-1.12,18
28.12,-0.88,84
28.12,-0.62,32
28.12,-0.38,10721
28.12,-0.12,4411
28.12,0.12,8
28.12,0.38,3125
28.12,0.62,16
28.12,0.88,15
28.12,1.12,1
28.12,1.62,10
28.12,2.12,1562
28.12,2.62,78
28.12,4.12,15
28.12,4.38,48
28.12,4.62,51
28.12,4.88,8
28.12,6.62,132
28.12,6.88,2359
28.12,7.12,3
28.12,7.88,1
28.12,8.12,1
28.12,8.38,22
28.12,8.62,5
28.12,8.88,9
28.12,9.12,12
28.12,9.38,77
28.12,9.62,7237
28.12,9.88,1361
28.12,10.12,3
28.12,10.62,7
28.12,13.88,13
28.12,14.12,3
28.12,14.38,47
28.12,14.62,14
28.12,14.88,172
28.12,15.12,16
28.12,15.38,6
28.12,15.62,4
28.12,17.38,4
28.12,18.12,174
28.12,18.88,16
28.12,19.12,259
28.12,19.38,31
28.12,19.88,103
28.12,20.12,7
28.12,20.38,3
28.12,21.12,371
28.12,21.38,28
28.12,21.62,349
28.12,21.88,2
28.12,22.38,107
